location_type,map_label,lat,lon,country,candidate_rank,opportunity_tier
Candidate Market,Chorley | Chorley 011E,53.642667,-2.721367,England,82,Watchlist
Candidate Market,Thurrock | Thurrock 013D,51.484365999999994,0.400371,England,83,Watchlist
Candidate Market,Chelmsford | Chelmsford 021C,51.626765,0.526488,England,84,Watchlist
Candidate Market,Central Bedfordshire | Central Bedfordshire 015B,52.007555999999994,-0.48856049999999995,England,85,Watchlist
Candidate Market,Dover | Dover 005D,51.211255,1.3830465,England,86,Watchlist
Candidate Market,South Cambridgeshire | South Cambridgeshire 020D,52.220388,-0.081123,England,87,Watchlist
Candidate Market,North Warwickshire | North Warwickshire 007C,52.478392,-1.562187,England,88,Watchlist
Candidate Market,South Oxfordshire | South Oxfordshire 004E,51.746777,-1.136554,England,89,Watchlist
Candidate Market,Fylde | Fylde 008B,53.739542,-2.9911145,England,90,Watchlist
Candidate Market,Charnwood | Charnwood 006B,52.7670495,-1.283943,England,91,Watchlist
Candidate Market,Sevenoaks | Sevenoaks 013E,51.269794,0.074969,England,92,Watchlist
Candidate Market,Bromsgrove | Bromsgrove 009D,52.350898,-1.9662994999999999,England,93,Watchlist
Candidate Market,Ashfield | Ashfield 010C,53.080261,-1.2407335,England,94,Watchlist
Candidate Market,North Northamptonshire | North Northamptonshire 024B,52.331222,-0.560922,England,95,Watchlist
Candidate Market,Stockton-on-Tees | Stockton-on-Tees 024D,54.5003255,-1.3583075,England,96,Watchlist
Candidate Market,South Kesteven | South Kesteven 010E,52.766948,-0.388365,England,97,Watchlist
Candidate Market,York | York 024C,53.901341,-1.105343,England,98,Watchlist
Candidate Market,West Northamptonshire | West Northamptonshire 051E,52.044455,-1.148859,England,99,Watchlist
Candidate Market,North East Lincolnshire | North East Lincolnshire 023E,53.5138805,-0.107512,England,100,Watchlist
Candidate Market,East Riding of Yorkshire | East Riding of Yorkshire 011H,53.932114,-0.7682450000000001,England,101,Longlist
Candidate Market,Cheshire West and Chester | Cheshire West and Chester 004B,53.2946695,-2.997638,England,102,Longlist
Candidate Market,Wyre | Wyre 004G,53.9185195,-2.967073,England,103,Longlist
Candidate Market,Cornwall | Cornwall 015D,50.4661675,-4.733594,England,104,Longlist
Candidate Market,Stroud | Stroud 005D,51.750596,-2.289606,England,105,Longlist
Candidate Market,Cornwall | Cornwall 057G,50.184226,-5.4209,England,106,Longlist
Candidate Market,New Forest | New Forest 011D,50.848066,-1.398436,England,107,Longlist
Candidate Market,Isle of Wight | Isle of Wight 015B,50.645219,-1.17622,England,108,Longlist
Candidate Market,Bolsover | Bolsover 002A,53.277653,-1.249971,England,109,Longlist
Candidate Market,Dorset | Dorset 011B,50.868266,-2.154515,England,110,Longlist
Candidate Market,North Yorkshire | Hambleton 006C,54.292059,-1.582809,England,111,Longlist
Candidate Market,Rossendale | Rossendale 010E,53.704,-2.249202,England,112,Longlist
Candidate Market,Cornwall | Cornwall 024B,50.405896,-4.828595,England,113,Longlist
Candidate Market,Isle of Wight | Isle of Wight 003B,50.752280999999996,-1.282142,England,114,Longlist
Candidate Market,Teignbridge | Teignbridge 006B,50.56579,-3.4781310000000003,England,115,Longlist
Candidate Market,Wirral | Wirral 026B,53.374065,-3.176831,England,116,Longlist
Candidate Market,South Oxfordshire | South Oxfordshire 001D,51.751580000000004,-0.9771815,England,117,Longlist
Candidate Market,Cornwall | Cornwall 071F,50.100392,-5.275516,England,118,Longlist
Candidate Market,Wealden | Wealden 006D,51.049588,0.187131,England,119,Longlist
Candidate Market,Kirklees | Kirklees 046B,53.636641499999996,-1.6940445,England,120,Longlist
Candidate Market,Canterbury | Canterbury 002A,51.369859,1.17052,England,121,Longlist
Candidate Market,Bedford | Bedford 002F,52.126075,-0.543322,England,122,Longlist
Candidate Market,Uttlesford | Uttlesford 002E,52.010551,0.245348,England,123,Longlist
Candidate Market,Brentwood | Brentwood 002D,51.656287,0.364535,England,124,Longlist
Candidate Market,North Yorkshire | Ryedale 009B,54.141876,-0.800274,England,125,Longlist
Candidate Market,Vale of White Horse | Vale of White Horse 010C,51.615912,-1.31109,England,126,Longlist
Candidate Market,Tewkesbury | Tewkesbury 004D,51.9640545,-2.062737,England,127,Longlist
Candidate Market,Rutland | Rutland 003A,52.677996,-0.7237315,England,128,Longlist
Candidate Market,Staffordshire Moorlands | Staffordshire Moorlands 006D,53.092728,-2.034158,England,129,Longlist
Candidate Market,Wychavon | Wychavon 019D,52.074068499999996,-2.115901,England,130,Longlist
Candidate Market,Folkestone and Hythe | Folkestone and Hythe 009C,51.078779,1.025822,England,131,Longlist
Candidate Market,Newark and Sherwood | Newark and Sherwood 001E,53.203403,-1.014908,England,132,Longlist
Candidate Market,West Northamptonshire | West Northamptonshire 047B,52.120717,-0.9855395,England,133,Longlist
Candidate Market,Wiltshire | Wiltshire 016C,51.43911,-1.993225,England,134,Longlist
Candidate Market,North East Lincolnshire | North East Lincolnshire 007D,53.540814,-0.1702025,England,135,Longlist
Candidate Market,Tonbridge and Malling | Tonbridge and Malling 007H,51.266803,0.393694,England,136,Longlist
Candidate Market,Chichester | Chichester 007C,50.852522,-0.90568,England,137,Longlist
Candidate Market,Buckinghamshire | Buckinghamshire 031B,51.68433,-0.703018,England,138,Longlist
Candidate Market,Swale | Swale 014E,51.308649,0.8848865,England,139,Longlist
Candidate Market,West Northamptonshire | West Northamptonshire 005C,52.305335,-1.090278,England,140,Longlist
Candidate Market,Mid Devon | Mid Devon 007A,50.862142,-3.389724,England,141,Longlist
Candidate Market,Mansfield | Mansfield 002B,53.197467,-1.148623,England,142,Longlist
Candidate Market,Buckinghamshire | Buckinghamshire 024E,51.778228,-0.731628,England,143,Longlist
Candidate Market,Lewes | Lewes 003E,50.8818475,-0.0031735,England,144,Longlist
Candidate Market,Doncaster | Doncaster 001C,53.630631,-0.950533,England,145,Longlist
Candidate Market,West Berkshire | West Berkshire 002B,51.491056,-1.53168,England,146,Longlist
Candidate Market,Dacorum | Dacorum 003B,51.804297,-0.660569,England,147,Longlist
Candidate Market,Braintree | Braintree 006B,51.949674,0.647856,England,148,Longlist
Candidate Market,South Cambridgeshire | South Cambridgeshire 014E,52.141102,0.116376,England,149,Longlist
Candidate Market,Arun | Arun 003F,50.8465605,-0.6219555,England,150,Longlist
Candidate Market,Horsham | Horsham 012A,50.941964,-0.459836,England,151,Longlist
Candidate Market,Redcar and Cleveland | Redcar and Cleveland 020A,54.536101,-1.047439,England,152,Longlist
Candidate Market,Rother | Rother 005D,50.892893,0.626722,England,153,Longlist
Candidate Market,Dorset | Dorset 026A,50.745326,-2.739896,England,154,Longlist
Candidate Market,Torbay | Torbay 017F,50.397194999999996,-3.5238215,England,155,Longlist
Candidate Market,Horsham | Horsham 010B,51.019838,-0.45637150000000004,England,156,Longlist
Candidate Market,South Holland | South Holland 008C,52.78964,0.131736,England,157,Longlist
Candidate Market,Mid Devon | Mid Devon 011C,50.791252,-3.658414,England,158,Longlist
Candidate Market,East Devon | East Devon 011B,50.70133,-3.235467,England,159,Longlist
Candidate Market,Somerset | South Somerset 022D,50.868045,-2.955037,England,160,Longlist
Candidate Market,Braintree | Braintree 014D,51.837844,0.697721,England,161,Longlist
Candidate Market,Lichfield | Lichfield 011D,52.634326,-1.839252,England,162,Longlist
Candidate Market,West Devon | West Devon 005G,50.536704,-4.142041,England,163,Longlist
Candidate Market,Bassetlaw | Bassetlaw 015B,53.249369,-0.8966505,England,164,Longlist
Candidate Market,North Norfolk | North Norfolk 016C,52.815548,1.376832,England,165,Longlist
Candidate Market,Wyre | Wyre 007B,53.879745,-2.769173,England,166,Longlist
Candidate Market,East Suffolk | East Suffolk 001D,52.519057000000004,1.705076,England,167,Longlist
Candidate Market,Cheshire East | Cheshire East 025C,53.177977,-2.433701,England,168,Longlist
Candidate Market,Solihull | Solihull 029E,52.352509,-1.778264,England,169,Longlist
Candidate Market,Wyre Forest | Wyre Forest 001C,52.403222,-2.1694415,England,170,Longlist
Candidate Market,Breckland | Breckland 009E,52.566954,0.829593,England,171,Longlist
Candidate Market,Cornwall | Cornwall 017D,50.450383,-4.472802,England,172,Longlist
Candidate Market,Great Yarmouth | Great Yarmouth 003A,52.6563965,1.719743,England,173,Longlist
Candidate Market,Winchester | Winchester 012E,50.936170000000004,-1.2039105,England,174,Longlist
Candidate Market,West Berkshire | West Berkshire 003D,51.483524,-1.087305,England,175,Longlist
Candidate Market,West Suffolk | West Suffolk 001E,52.3866,0.532781,England,176,Longlist
Candidate Market,East Hampshire | East Hampshire 009D,51.0881925,-0.8198965,England,177,Longlist
Candidate Market,Waverley | Waverley 013B,51.145031,-0.47217600000000004,England,178,Longlist
Candidate Market,Vale of White Horse | Vale of White Horse 009A,51.652217,-1.579272,England,179,Longlist
Candidate Market,Buckinghamshire | Buckinghamshire 026B,51.721745,-0.839066,England,180,Longlist
Candidate Market,Tendring | Tendring 009B,51.820333500000004,1.020305,England,181,Longlist
Candidate Market,Cornwall | Cornwall 047D,50.257577,-5.157102999999999,England,182,Longlist
Candidate Market,Fenland | Fenland 006C,52.555751,-0.111881,England,183,Longlist
Candidate Market,West Lancashire | West Lancashire 003C,53.620369499999995,-2.939172,England,184,Longlist
Candidate Market,East Devon | East Devon 003C,50.7913215,-3.2069514999999997,England,185,Longlist
Candidate Market,Thanet | Thanet 014D,51.3363695,1.310857,England,186,Longlist
Candidate Market,Bromley | Bromley 042D,51.3096,0.036479,England,187,Longlist
Candidate Market,Cornwall | Cornwall 001A,50.831172,-4.545674,England,188,Longlist
Candidate Market,Malvern Hills | Malvern Hills 008C,52.0647675,-2.1928075,England,189,Longlist
Candidate Market,Breckland | Breckland 013C,52.522258,1.032769,England,190,Longlist
Candidate Market,New Forest | New Forest 010B,50.845793,-1.7618075,England,191,Longlist
Candidate Market,Forest of Dean | Forest of Dean 010E,51.647946,-2.666015,England,192,Longlist
Candidate Market,Broadland | Broadland 014D,52.633774,1.447582,England,193,Longlist
Candidate Market,Maidstone | Maidstone 011D,51.276262,0.646349,England,194,Longlist
Candidate Market,Ashford | Ashford 013C,51.0851505,0.6900945,England,195,Longlist
Candidate Market,Dorset | Dorset 004A,50.9521175,-2.5084090000000003,England,196,Longlist
Candidate Market,North Yorkshire | Scarborough 014D,54.212661499999996,-0.29772299999999996,England,197,Longlist
Candidate Market,North Devon | North Devon 001D,51.204909,-4.1046665,England,198,Longlist
Candidate Market,Solihull | Solihull 025B,52.400643,-1.654581,England,199,Longlist
Candidate Market,West Lancashire | West Lancashire 001D,53.689127,-2.8353080000000004,England,200,Longlist
Candidate Market,Cornwall | Cornwall 054A,50.20982,-5.488982,England,201,Longlist
Candidate Market,Cheshire West and Chester | Cheshire West and Chester 039D,53.172024,-2.814778,England,202,Longlist
Candidate Market,North East Lincolnshire | North East Lincolnshire 001B,53.613865,-0.242559,England,203,Longlist
Candidate Market,Cheshire East | Cheshire East 023B,53.201065,-2.369243,England,204,Longlist
Candidate Market,East Suffolk | East Suffolk 020B,52.104426,1.330582,England,205,Longlist
Candidate Market,North Yorkshire | Ryedale 002B,54.237886,-0.760635,England,206,Longlist
Candidate Market,North West Leicestershire | North West Leicestershire 012D,52.704149,-1.513181,England,207,Longlist
Candidate Market,Central Bedfordshire | Central Bedfordshire 007H,52.063035,-0.627612,England,208,Longlist
Candidate Market,Chichester | Chichester 014C,50.738998,-0.776584,England,209,Longlist
Candidate Market,East Devon | East Devon 010C,50.714051,-3.074889,England,210,Longlist
Candidate Market,West Oxfordshire | West Oxfordshire 001D,51.940897,-1.545744,England,211,Longlist
Candidate Market,Winchester | Winchester 001A,51.1528875,-1.332014,England,212,Longlist
Candidate Market,Mid Devon | Mid Devon 003A,50.906084,-3.327825,England,213,Longlist
Candidate Market,King's Lynn and West Norfolk | King's Lynn and West Norfolk 001A,52.934489,0.488692,England,214,Longlist
Candidate Market,Tandridge | Tandridge 010C,51.173973,-0.019734,England,215,Longlist
Candidate Market,Vale of White Horse | Vale of White Horse 016C,51.613849,-1.628257,England,216,Longlist
Candidate Market,Somerset | South Somerset 005B,51.057407,-2.417386,England,217,Longlist
Candidate Market,South Hams | South Hams 010C,50.280772,-3.782645,England,218,Longlist
Candidate Market,East Riding of Yorkshire | East Riding of Yorkshire 015C,53.86297,-0.673697,England,219,Longlist
Candidate Market,East Suffolk | East Suffolk 018A,52.19972,1.5635525000000001,England,220,Longlist
Candidate Market,North Lincolnshire | North Lincolnshire 011E,53.551637,-0.488304,England,221,Longlist
Candidate Market,Derbyshire Dales | Derbyshire Dales 011E,53.177801,-1.617227,England,222,Longlist
Candidate Market,Hart | Hart 004B,51.305855,-0.906761,England,223,Longlist
Candidate Market,Somerset | South Somerset 021A,50.871815,-2.775765,England,224,Longlist
Candidate Market,Doncaster | Doncaster 026D,53.487088,-0.99066,England,225,Longlist
Candidate Market,Cornwall | Cornwall 007A,50.516105,-4.823359,England,226,Longlist
Candidate Market,South Norfolk | South Norfolk 011F,52.495028500000004,1.2239385,England,227,Longlist
Candidate Market,North Somerset | North Somerset 024E,51.341718,-2.782094,England,228,Longlist
Candidate Market,East Lindsey | East Lindsey 011A,53.201122,-0.1088835,England,229,Longlist
Candidate Market,Milton Keynes | Milton Keynes 001B,52.152511,-0.701761,England,230,Longlist
Candidate Market,Stratford-on-Avon | Stratford-on-Avon 006A,52.214002,-1.870038,England,231,Longlist
Candidate Market,Cornwall | Cornwall 008E,50.540718,-4.939467,England,232,Longlist
Candidate Market,North Norfolk | North Norfolk 001D,52.934538,1.209852,England,233,Longlist
Candidate Market,East Suffolk | East Suffolk 018B,52.231421,1.4956580000000002,England,234,Longlist
Candidate Market,West Suffolk | West Suffolk 003D,52.356769,0.457076,England,235,Longlist
Candidate Market,Cornwall | Cornwall 019F,50.394642,-4.933031,England,236,Longlist
Candidate Market,West Berkshire | West Berkshire 010B,51.405878,-1.5147754999999998,England,237,Longlist
Candidate Market,Basingstoke and Deane | Basingstoke and Deane 003C,51.356312,-1.376379,England,238,Longlist
Candidate Market,Stroud | Stroud 012D,51.6767945,-2.4368655,England,239,Longlist
Candidate Market,Dorset | Dorset 023B,50.725252,-2.9388435,England,240,Longlist
Candidate Market,Westmorland and Furness | South Lakeland 013A,54.1845,-2.94718,England,241,Longlist
Candidate Market,North Yorkshire | Hambleton 002C,54.477094,-1.187681,England,242,Longlist
Candidate Market,North Yorkshire | Hambleton 010A,54.1184415,-1.1877360000000001,England,243,Longlist
Candidate Market,Chelmsford | Chelmsford 001A,51.827160500000005,0.508615,England,244,Longlist
Candidate Market,Rutland | Rutland 005F,52.591681,-0.728185,England,245,Longlist
Candidate Market,Broadland | Broadland 008E,52.704473,1.400609,England,246,Longlist
Candidate Market,East Riding of Yorkshire | East Riding of Yorkshire 026D,53.780508,-0.647874,England,247,Longlist
Candidate Market,Shropshire | Shropshire 027C,52.650434,-2.293535,England,248,Longlist
Candidate Market,Stratford-on-Avon | Stratford-on-Avon 002C,52.291832,-1.775912,England,249,Longlist
Candidate Market,North Somerset | North Somerset 013B,51.383658,-2.679956,England,250,Longlist
Candidate Market,Peterborough | Peterborough 004C,52.607426,-0.439818,England,251,Longlist
Candidate Market,East Lindsey | East Lindsey 010D,53.193391500000004,0.33555599999999997,England,252,Longlist
Candidate Market,Somerset | South Somerset 006C,51.01100649999999,-2.679901,England,253,Longlist
Candidate Market,Westmorland and Furness | Eden 007B,54.473367999999994,-2.3498545,England,254,Longlist
Candidate Market,Maidstone | Maidstone 017A,51.171848,0.6259365,England,255,Longlist
Candidate Market,Medway | Medway 001C,51.452412,0.6317615000000001,England,256,Longlist
Candidate Market,Tendring | Tendring 007E,51.856512,1.117009,England,257,Longlist
Candidate Market,King's Lynn and West Norfolk | King's Lynn and West Norfolk 014C,52.657009,0.54047,England,258,Longlist
Candidate Market,Cornwall | Cornwall 006A,50.589973,-4.507811,England,259,Longlist
Candidate Market,Harborough | Harborough 005E,52.5315155,-0.938659,England,260,Longlist
Candidate Market,Breckland | Breckland 004A,52.650465,0.777779,England,261,Longlist
Candidate Market,Shropshire | Shropshire 011C,52.7949685,-2.9036225,England,262,Longlist
Candidate Market,Northumberland | Northumberland 002C,55.685398500000005,-1.931934,England,263,Longlist
Candidate Market,Cherwell | Cherwell 016B,51.866123,-1.231848,England,264,Longlist
Candidate Market,Westmorland and Furness | South Lakeland 002A,54.377010999999996,-2.822954,England,265,Longlist
Candidate Market,Westmorland and Furness | South Lakeland 007B,54.244751,-2.874485,England,266,Longlist
